id|name|dob|age|gender|address|country|email|created_at|updated_at|total_kycs|last_kyc_date|kyc_outcome|wallet_num|fav_game|fav_game_bets|fav_game_bet_value|fav_game_profit|total_games|total_bets|bets_in_30days|bets_in_90days|total_bet_value|total_profit
7273104564|Christopher Walton|1964-01-26|60|Female|5311 Patel Courts Apt. 038 West Cherylfort, OR 72773|French Guiana|christopherwalton@watts-gonzalez.com|2023-01-11 00:26:08|2023-12-12 06:17:20|1|2024-05-16 20:52:46|Confirmed|2|Cricket|13|544.19|185.81|43|52|12|37|2376.8|643.97
0455882647|Tina Brown PhD|1988-07-13|36|Female|5013 Green Manors Rhodeschester, SD 29810|Georgia|tinabrownphd@gmail.com|2024-10-12 22:26:34|2024-11-26 11:48:16|1|2024-12-28 09:49:36|Confirmed|1|Cricket|17|882.96|168.03|37|48|14|33|2658.24|768.22
7096277477|Julie Friedman|1968-02-07|56|Male|USS Johnson FPO AA 35041|Zimbabwe|juliefriedman@hotmail.com|2025-01-10 14:37:45|2025-01-11 00:41:06|1|2025-01-12 02:23:04|Confirmed|2|Basketball|11|558.14|10.38|39|49|20|36|2472.84|308.45
3538264633|Emily Castillo|1977-04-23|47|Male|806 Amy Mills Suite 499 Codytown, TN 71203|Egypt|emilycastillo@gmail.com|2022-05-18 00:20:37|2024-09-21 04:37:59|1|2023-06-06 04:44:08|Confirmed|3|Cricket|12|631.99|110.55000000000001|34|43|12|28|1743.01|700.86
6955378245|Gregory Morris|2003-06-14|21|Male|4344 Kimberly Coves West Stephanie, LA 56507|Mongolia|gregorymorris@yahoo.com|2024-12-29 11:19:13|2025-01-10 23:35:25|1|2025-01-08 13:21:35|Confirmed|1|Cricket|16|604.82|157.53|42|54|18|43|2539.6|678.13
3916898116|Jay Smith|1975-08-21|49|Male|79808 Lopez Prairie Apt. 281 Charlesborough, AK 70545|Northern Mariana Islands|jaysmith@ramirez.net|2023-12-23 21:44:36|2024-06-11 06:03:10|1|2024-10-01 16:25:34|Confirmed|2|Cricket|15|530.6|211.53|33|46|13|32|2448.93|1415.95
9597545170|Hannah Griffith|1952-06-27|72|Female|08678 Chavez Squares New Melissa, NJ 75356|Swaziland|hannahgriffith@yahoo.com|2023-01-28 06:39:56|2023-02-27 20:38:54|1|2023-05-24 17:49:46|Confirmed|2|Cricket|16|662.74|156.97|42|53|20|34|2309.85|467.97
8379839827|John Reyes|1964-02-28|60|Male|0320 Olson Track Kimberlymouth, OR 59737|Burundi|johnreyes@yahoo.com|2022-05-10 10:04:14|2022-11-22 06:24:33|1|2023-07-24 09:37:35|Confirmed|1|Cricket|12|695.6899999999999|59.26999999999999|44|49|13|37|2502.35|812.4399999999999
1108627388|Shannon Estes|1977-10-24|47|Male|6221 Burton Courts Andersonville, SC 36373|Romania|shannonestes@yahoo.com|2023-08-25 04:07:41|2023-11-25 08:51:22|1|2024-11-19 17:16:38|Confirmed|2|Cricket|19|1023.22|187.59|42|51|15|32|2669.28|929.66
8156744356|Douglas Thomas|1998-11-24|26|Male|USS Guerrero FPO AA 94991|Anguilla|douglasthomas@johnson.biz|2022-10-23 12:16:56|2024-03-07 08:40:00|1|2022-12-12 23:25:18|Confirmed|3|Cricket|10|296.45|91.25|31|37|9|30|1584.6899999999998|139.16
5754982727|Emily Wilson|1961-08-29|63|Male|6656 Hodges Club Smithport, CO 94955|Timor-Leste|emilywilson@meza-mack.com|2022-02-19 07:09:57|2022-09-05 01:38:33|1|2023-09-09 08:40:47|Confirmed|1|Cricket|21|971.49|70.93999999999998|48|61|18|38|2999.15|726.36
7758469248|Kelsey Robertson|1988-10-31|36|Male|Unit 8342 Box 1666 DPO AE 05096|Pakistan|kelseyrobertson@yahoo.com|2022-09-14 11:31:43|2023-08-30 08:24:31|1|2023-05-17 12:08:34|Confirmed|2|Cricket|17|824.72|164.32999999999998|40|48|13|30|2409.37|440.08
6586599544|Shane Brown|1964-03-30|60|Female|14346 Pena Road Port Hannahchester, NM 77512|Bangladesh|shanebrown@yahoo.com|2023-07-30 07:57:13|2024-07-12 10:53:39|1|2024-07-11 03:45:54|Confirmed|1|Cricket|19|896.39|223.65|42|60|12|39|2949.89|1419.03
6210114411|April Williams|1958-03-17|66|Male|89079 Doyle Stream Apt. 729 North Danielland, CO 09275|Myanmar|aprilwilliams@armstrong.com|2022-07-21 21:42:23|2024-03-26 23:02:41|3|2024-11-19 12:54:12|Confirmed|1|Football|8|399.91999999999996|-1.9099999999999997|39|54|19|35|3190.91|1116.54
8270053941|Robert Williams|1951-05-26|73|Male|3749 Hanson Street Jamestown, ID 71465|Tuvalu|robertwilliams@gmail.com|2023-08-17 09:19:22|2023-10-07 06:13:43|1|2024-07-13 22:30:29|Confirmed|1|Greyhounds|11|647.68|296.7|37|46|7|24|2736.2|838.91
0931057010|Steven Mason|1993-06-27|31|Male|16820 Hoover Island Lake Catherine, CA 09360|Brunei Darussalam|stevenmason@yahoo.com|2023-03-08 17:52:51|2024-08-31 02:18:31|1|2025-01-10 09:07:17|Confirmed|1|Greyhounds|13|710.01|166.15|41|51|15|33|2455.61|871.54
8586726192|Timothy Rice|1953-01-19|71|Female|65285 Manning Estate North Antonio, OR 91518|Sudan|timothyrice@reyes-fleming.com|2023-06-09 06:24:16|2024-05-22 01:00:51|2|2024-11-10 00:41:42|Confirmed|2|Cricket|14|892.41|315.23|45|54|14|32|2685.5899999999997|713.48
2253884772|Jacqueline Jackson|1980-07-30|44|Male|5900 Eric Tunnel West Sierra, MA 76228|Ethiopia|jacquelinejackson@gmail.com|2022-08-31 05:27:58|2024-11-04 23:46:56|1|2022-09-19 13:35:07|Confirmed|1|Cricket|19|827.0|256.64|37|49|14|33|2447.53|678.51
6195484560|Jodi Arroyo|1989-03-05|35|Male|260 Moore Viaduct Suite 199 Port Taylor, MO 42595|Turkmenistan|jodiarroyo@williams.info|2023-07-17 16:05:50|2023-10-03 21:10:48|1|2024-03-13 18:06:19|Confirmed|1|Cricket|11|598.22|193.13|47|58|18|42|2917.55|1197.34
7275279644|Edward Goodman|1998-03-24|26|Male|4135 Megan Wells Tammyburgh, CO 89139|Switzerland|edwardgoodman@gmail.com|2024-01-28 17:02:31|2024-06-09 21:22:09|1|2024-11-21 07:29:03|Confirmed|2|Cricket|18|1075.01|469.61|40|46|10|33|2234.07|1196.72
3186734786|Shannon Lee|1982-10-15|42|Male|13059 Kristina Green Hintonhaven, ME 77806|Paraguay|shannonlee@allen.com|2022-01-23 07:39:02|2023-12-28 04:55:19|1|2023-11-21 12:47:42|Confirmed|1|Cricket|15|769.9399999999999|281.33|33|46|11|32|2549.71|760.42
8523525945|Trevor Harris|1990-04-29|34|Female|9434 Bautista Path North Kenneth, VT 36961|Tajikistan|trevorharris@reyes-christian.net|2024-03-17 09:34:35|2024-12-14 09:17:46|1|2024-04-03 11:00:24|Confirmed|2|Basketball|13|524.16|143.09|31|41|10|28|2047.02|392.91
5871982886|Emily Perez|1949-09-23|75|Male|5334 Padilla Mall Suite 793 Lake Rachelport, OH 04904|Equatorial Guinea|emilyperez@gmail.com|2024-01-03 08:33:18|2024-12-14 11:40:29|2|2024-11-01 10:49:18|Confirmed|1|Cricket|23|1195.4|147.79000000000002|39|54|21|44|2741.9500000000003|492.04
8032281455|Sean Dominguez|2002-07-11|22|Male|57387 Jennifer View Suite 405 East Timothybury, AZ 96660|Djibouti|seandominguez@yahoo.com|2022-04-06 15:18:10|2024-06-20 06:20:40|2|2023-06-23 05:03:48|Confirmed|1|Cricket|17|893.98|507.63|43|53|16|36|2581.0299999999997|1308.11
8518107642|Kimberly Wilkinson|1959-04-18|65|Male|53937 Craig Green Apt. 630 Port Travisshire, CO 68923|Slovenia|kimberlywilkinson@hotmail.com|2022-07-02 08:18:01|2023-04-13 04:37:21|1|2024-10-29 02:19:06|Confirmed|2|Cricket|9|472.85|407.43|31|38|12|29|1942.19|916.98
2328429200|Regina Hebert|1980-06-05|44|Male|48143 Crane Rest Bishopchester, ND 44726|Kyrgyz Republic|reginahebert@evans.com|2022-02-24 20:52:09|2023-09-29 12:58:30|1|2022-07-11 07:07:22|Confirmed|2|Basketball|14|731.23|46.92000000000001|41|54|14|32|2847.4300000000003|1073.92
7785047272|Tamara Patton|1997-05-07|27|Female|75996 Short Mills North Connorview, KS 69263|Paraguay|tamarapatton@hotmail.com|2023-03-27 07:13:19|2024-01-16 08:15:46|1|2024-02-03 16:37:05|Confirmed|2|Football|12|576.49|379.0|37|46|13|31|2295.7200000000003|1120.96
5129723902|Daniel Charles|1968-09-17|56|Female|Unit 0677 Box 3254 DPO AP 51129|Nepal|danielcharles@wright-benson.info|2024-09-18 08:11:18|2024-10-08 02:40:01|1|2024-12-08 02:59:13|Confirmed|1|Cricket|19|1221.84|443.21999999999997|39|53|13|33|3006.43|825.43
3831373752|Steven Roberts|1980-04-14|44|Male|48000 Kimberly Flat Suite 636 Gibsonport, VT 54937|Greenland|stevenroberts@taylor.com|2023-09-08 04:41:10|2024-12-30 22:15:49|1|2024-03-09 00:38:55|Confirmed|2|Cricket|9|589.14|337.63|37|43|15|31|2097.2200000000003|539.6
2136232750|Tonya Smith|1974-12-06|50|Male|USS Cardenas FPO AP 52364|Martinique|tonyasmith@yahoo.com|2024-07-18 01:17:22|2024-09-11 06:59:04|1|2024-10-11 14:39:14|Confirmed|2|Cricket|11|503.54|128.75|39|49|10|33|2560.7000000000003|368.13
5129819701|Shawn Jenkins|2005-10-08|19|Male|USS Mcmillan FPO AE 30859|Malaysia|shawnjenkins@mckinney-bennett.com|2024-11-01 09:23:41|2024-11-23 11:39:44|1|2024-11-08 15:05:58|Confirmed|2|Cricket|17|904.72|450.53999999999996|41|53|16|39|2631.59|727.6899999999999
3345975103|Michele Phillips|1957-01-18|67|Female|78154 Mary Prairie Suite 529 Tuckerside, AL 29347|Tanzania|michelephillips@gmail.com|2022-05-17 08:53:13|2024-06-30 01:57:25|1|2023-01-13 08:30:56|Confirmed|2|Horse Racing|12|709.08|358.26|43|57|18|39|2917.63|1219.42
1914366144|Alexandra Smith|1957-10-13|67|Male|25580 Paul Pass Apt. 828 Davisland, AL 61321|Greenland|alexandrasmith@bush-klein.biz|2023-07-21 13:50:57|2023-11-29 06:47:13|2|2024-11-13 10:25:53|Confirmed|2|Cricket|12|411.37|18.240000000000002|34|43|10|32|1744.29|286.16
5716846526|Hunter Lara|1969-03-23|55|Male|2715 Jacqueline Key West Gabrielle, MS 48533|Gabon|hunterlara@hotmail.com|2023-05-07 04:12:53|2023-09-30 08:29:34|1|2024-12-15 12:42:52|Confirmed|3|Cricket|18|918.4|323.78|43|56|16|45|2993.3199999999997|1326.36
6482250035|Juan Patrick|2001-03-25|23|Male|73634 Murphy Terrace Kristinport, WY 93556|Zambia|juanpatrick@frazier.info|2024-05-31 18:10:24|2024-07-10 13:18:18|1|2024-11-03 09:27:50|Confirmed|1|Cricket|10|406.41|269.93|32|40|12|28|2081.45|1123.87
0368359074|Natasha Terry|1961-07-13|63|Male|95794 Amber Port Apt. 502 Kyleville, ME 67520|Gambia|natashaterry@yahoo.com|2022-11-18 01:37:47|2024-12-05 12:02:40|1|2024-02-06 21:01:11|Confirmed|1|Cricket|15|720.49|212.39000000000001|41|48|9|29|2351.95|938.7800000000001
2516872578|Laura Allen DDS|1991-05-22|33|Female|0849 Madison Ways Suite 456 West Brian, MT 33427|France|lauraallendds@boyd.net|2023-02-09 16:44:27|2023-04-08 13:13:19|1|2023-02-24 21:14:32|Confirmed|3|Greyhounds|9|568.7|15.689999999999996|38|43|16|31|2382.4700000000003|671.74
5387172849|Vanessa Smith|1985-03-16|39|Male|520 Wilson Fork Suite 384 Port Virginia, PA 36177|Svalbard & Jan Mayen Islands|vanessasmith@hotmail.com|2023-08-25 20:50:54|2024-02-12 07:13:28|1|2024-07-04 02:56:00|Confirmed|2|Cricket|14|692.34|85.41|41|56|19|37|2846.92|749.24
9956323230|Daniel Davis|1967-04-06|57|Male|78841 Davis Forks Brittanyfurt, WA 09046|Saint Pierre and Miquelon|danieldavis@taylor-johnson.com|2022-09-16 07:55:06|2023-06-14 17:31:08|1|2024-07-28 06:47:41|Confirmed|1|Cricket|13|512.74|334.59|43|51|17|35|2856.86|575.0
0421690405|Todd Todd|1975-07-02|49|Male|99677 Mays Center Suite 774 New Johntown, GA 37556|Oman|toddtodd@avery.org|2024-01-01 09:06:53|2024-03-23 13:47:49|1|2024-08-26 02:36:27|Confirmed|1|Cricket|18|824.04|350.15000000000003|46|60|12|39|3041.91|713.74
9330525535|Bethany Robertson|2003-04-27|21|Female|369 King Cliff Apt. 546 Lake Patrick, RI 25435|Monaco|bethanyrobertson@gmail.com|2024-07-06 21:06:29|2024-10-30 22:28:09|2|2025-01-06 02:35:26|Confirmed|2|Cricket|22|1105.8|485.76|41|59|11|42|2824.34|729.39
1994255839|Kelly Lara|1998-03-19|26|Female|79659 Goodwin Passage Suite 126 Villafurt, OH 13711|Vanuatu|kellylara@hotmail.com|2022-10-19 07:18:25|2023-02-26 22:26:04|2|2024-08-11 12:28:25|Confirmed|4|Cricket|13|727.23|-205.3|39|43|16|31|2493.86|274.83
5836178738|Joshua Adams|1974-03-10|50|Male|59687 Clark Walk South Jacqueline, SD 38068|Turkey|joshuaadams@sharp.com|2024-03-26 23:40:46|2024-10-27 04:25:01|1|2024-10-16 11:27:56|Confirmed|3|Cricket|12|753.01|175.75|39|48|16|33|2582.2|531.51
0253335410|Tina Hayes|1954-07-15|70|Male|801 Michael Lodge Carrborough, DC 02295|Kuwait|tinahayes@hotmail.com|2023-12-27 18:43:10|2024-08-25 09:39:25|2|2024-09-15 23:04:43|Confirmed|1|Cricket|16|855.86|225.91|44|57|20|49|3099.73|1269.2
6896797361|Joseph Williams|1954-12-07|70|Male|9398 Fox Fort East Andrewport, LA 37553|Estonia|josephwilliams@gmail.com|2022-07-29 07:57:56|2024-11-25 22:31:37|1|2023-12-08 18:21:43|Confirmed|1|Cricket|16|747.09|231.29|38|49|11|38|2444.65|892.6
1850870776|Sean Wilcox|1989-08-03|35|Male|55053 Zachary Cove Schultzview, NC 99900|Myanmar|seanwilcox@yahoo.com|2022-08-08 04:26:57|2022-08-12 18:49:53|1|2024-11-09 03:17:24|Confirmed|1|Horse Racing|11|743.49|545.58|35|50|12|37|2645.12|1247.42
7881047426|Victoria Gardner|1974-01-03|51|Male|889 Hurst Point Lake Jasminemouth, MT 38944|Grenada|victoriagardner@howard-gay.com|2022-10-03 14:34:17|2023-04-29 13:53:29|1|2024-01-08 01:14:49|Confirmed|1|Cricket|10|525.07|151.96|36|44|6|24|2106.55|701.51
3928514409|Brian Good|1967-09-18|57|Male|0881 Miller Spring Apt. 151 West Catherine, AK 02278|Montenegro|briangood@mccoy.com|2022-06-08 21:48:09|2023-08-23 19:40:15|2|2024-02-12 21:09:24|Confirmed|3|Cricket|12|575.62|25.89|42|50|11|38|2392.32|515.94
8805209729|Steven Harrington|1985-05-19|39|Female|56458 Stephanie Junction Apt. 973 South Justin, NJ 40821|Heard Island and McDonald Islands|stevenharrington@garza.com|2023-02-25 13:49:28|2024-06-28 07:46:12|1|2024-03-20 23:59:26|Confirmed|2|Cricket|11|473.74|174.9|37|45|13|27|2076.56|718.38
0058785845|Anthony Green MD|2001-05-01|23|Male|9997 Michele Stream Suite 336 Lucaston, OK 71958|Haiti|anthonygreenmd@gmail.com|2022-08-02 11:04:21|2022-11-08 15:11:37|1|2023-07-11 22:00:28|Confirmed|2|Cricket|10|549.12|288.95|42|52|19|42|2643.98|1115.44
5825490946|Lori Keller|2000-02-15|24|Male|5956 Jorge Station Apt. 845 Ryanburgh, ID 79614|Comoros|lorikeller@hotmail.com|2024-01-31 14:36:36|2024-11-10 05:24:48|1|2024-09-27 10:45:55|Confirmed|2|Cricket|13|469.45|111.39|31|39|12|26|1834.3899999999999|524.01
8653215898|Brad Thompson|1956-05-05|68|Male|7410 Li Spurs Lake Deborahville, CT 96918|Ireland|bradthompson@bryant-medina.biz|2024-12-18 02:23:12|2025-01-07 05:20:55|2|2025-01-07 18:11:27|Confirmed|3|Basketball|11|407.33|189.09|33|45|15|31|2355.44|682.22
2073687531|Cassandra Cox|1999-12-12|25|Male|21226 Jermaine Turnpike Whiteside, NM 74115|Saint Barthelemy|cassandracox@hotmail.com|2022-09-17 01:50:36|2024-04-01 16:37:50|1|2024-10-07 21:59:38|Confirmed|2|Cricket|12|588.25|175.72|39|49|14|30|2445.0|424.85
9590253340|Christina Shaffer|1958-10-28|66|Male|992 Becker Summit North Sarafurt, AL 15574|Papua New Guinea|christinashaffer@atkins-kelly.biz|2024-10-11 17:02:36|2024-12-13 22:09:44|2|2024-12-07 08:43:48|Confirmed|2|Cricket|14|736.0699999999999|211.52|37|48|13|37|2646.56|1813.56
2799920590|Danielle Coleman|1982-01-01|43|Female|893 Foster Ranch Albertland, MN 98564|Ghana|daniellecoleman@rivers-le.com|2022-06-07 20:03:12|2024-10-02 00:37:45|2|2023-09-20 01:29:36|Confirmed|1|Greyhounds|11|728.9|435.42|33|40|7|25|2099.0|799.39
6839761690|Beth White|1959-12-25|65|Male|8584 Justin Unions North Robertport, NY 55382|Seychelles|bethwhite@yahoo.com|2022-08-18 20:32:15|2023-02-04 08:02:03|2|2024-04-01 20:22:37|Confirmed|2|Greyhounds|14|725.38|351.18|41|57|18|40|2891.71|1005.27
6795245001|Ryan Nguyen|2003-01-13|21|Male|615 Thomas Landing Apt. 205 South Johnton, IN 39433|Azerbaijan|ryannguyen@rodriguez.net|2022-07-01 22:45:47|2024-12-23 12:51:58|1|2024-12-06 00:35:48|Confirmed|1|Cricket|13|708.42|103.05000000000001|43|51|15|31|2807.1|545.96
0353824793|Eduardo Clark|1961-07-18|63|Male|5651 Gonzalez Island Apt. 885 Jamesport, NE 50716|Pitcairn Islands|eduardoclark@hotmail.com|2024-10-29 08:54:34|2024-12-09 01:41:42|1|2024-12-31 08:29:43|Confirmed|1|Cricket|25|1239.72|556.61|38|56|15|33|2651.08|1009.97
4580662488|Michelle Moreno|1981-09-06|43|Male|428 Murphy Brooks Frankland, TN 85556|Kyrgyz Republic|michellemoreno@yahoo.com|2023-01-26 05:10:59|2023-07-23 17:24:11|1|2024-05-17 13:59:17|Confirmed|1|Cricket|14|797.42|310.40999999999997|39|46|14|32|2373.68|541.5
5224304375|Meagan Bautista|1974-09-26|50|Male|682 Matthew Track Donaldchester, WI 19981|Pitcairn Islands|meaganbautista@hotmail.com|2022-04-14 08:02:35|2023-10-20 00:05:57|1|2023-02-07 21:22:26|Confirmed|1|Cricket|12|676.37|599.65|40|45|15|32|2235.82|823.9499999999999
6564422971|Michael Mueller|1978-04-23|46|Male|688 Natasha Square Suite 201 West Chadton, OH 29515|Bangladesh|michaelmueller@yahoo.com|2023-05-27 11:54:52|2024-02-13 23:18:24|3|2024-12-25 21:50:19|Confirmed|2|Cricket|10|507.7|-25.380000000000003|43|58|15|43|2944.64|322.84999999999997
5812590242|Jonathan Wilson|1984-05-10|40|Male|20963 Charles Fork Port Daniel, KS 40563|Korea|jonathanwilson@gmail.com|2022-11-24 03:07:07|2024-01-28 01:17:37|1|2024-02-05 05:41:33|Confirmed|2|Cricket|16|950.59|217.1|41|47|15|34|2531.12|807.3100000000001
4434322395|Daniel Garcia|1958-06-12|66|Male|03754 Joseph Passage Tinaborough, CT 34424|Isle of Man|danielgarcia@hotmail.com|2022-04-03 21:47:17|2022-10-08 21:07:41|1|2022-11-25 07:23:54|Confirmed|1|Cricket|13|493.77000000000004|134.84|42|49|12|28|2028.18|687.29
0563643613|Adam Bautista|1950-09-14|74|Male|USNS Miller FPO AP 98616|Dominican Republic|adambautista@bowers.com|2024-09-20 21:10:53|2024-12-04 16:26:12|1|2024-12-26 05:41:13|Confirmed|1|Cricket|14|737.3100000000001|396.87|38|54|14|37|2598.55|876.89
4973691394|Jodi Wilson|1974-08-08|50|Female|349 Garcia Highway New Jasonborough, PA 81093|Denmark|jodiwilson@gmail.com|2023-04-23 03:29:11|2023-06-23 08:25:36|2|2024-09-10 00:52:00|Confirmed|1|Cricket|14|680.01|201.02|42|48|15|31|2553.48|546.77
1776379714|Susan Love|1950-12-30|74|Male|429 Reyes Junctions Suite 816 Jonathanchester, NV 15503|Morocco|susanlove@kelley.biz|2023-12-02 05:34:17|2024-02-18 05:28:22|1|2024-12-28 07:28:08|Confirmed|1|Cricket|16|762.91|174.58|43|54|14|37|2532.98|1028.29
5772987714|Robert Williams|1988-03-06|36|Male|983 Robinson Passage Suite 663 Calebfort, GA 34635|Svalbard & Jan Mayen Islands|robertwilliams@gmail.com|2023-02-19 09:23:46|2024-06-18 10:03:41|1|2023-09-22 08:20:18|Confirmed|1|Cricket|17|715.14|131.95|34|44|9|27|2020.54|438.4
0609018745|Erika Gill|1968-03-06|56|Female|74161 Williams Forks Apt. 539 Malonefurt, NJ 30372|Eritrea|erikagill@buchanan.com|2022-09-29 08:05:09|2024-03-19 07:08:58|1|2024-02-05 12:59:20|Confirmed|2|Cricket|18|723.51|271.78000000000003|41|59|18|47|2589.74|1000.0600000000001
5069478151|Steven Arellano|1957-01-10|68|Male|755 Kimberly Branch New Williamburgh, AZ 90708|Seychelles|stevenarellano@stein-nelson.biz|2025-01-10 09:27:29|2025-01-11 00:32:25|1|2025-01-12 12:48:07|Confirmed|1|Football|11|413.82|211.41000000000003|33|43|12|32|2291.77|979.03
9888634701|Stephen Turner|1994-10-03|30|Male|6314 Douglas Fork Suite 373 Port Bethfort, NE 16601|Belize|stephenturner@gmail.com|2024-06-27 12:23:56|2024-10-05 22:47:56|1|2025-01-11 11:06:07|Confirmed|3|Cricket|15|604.27|120.94|31|42|12|27|1943.1399999999999|812.73
2777050384|Cassandra Washington|1998-10-15|26|Male|5166 Phillip Camp Suite 447 West Rachel, DC 77022|Tuvalu|cassandrawashington@gmail.com|2023-11-20 22:28:16|2024-05-07 09:21:38|1|2024-04-27 19:50:18|Confirmed|1|Cricket|15|894.33|335.79|39|44|9|29|2508.9700000000003|753.36
4623476287|Lisa Barnett|1998-07-07|26|Male|14281 James Mews West Sierratown, IL 79372|Saint Vincent and the Grenadines|lisabarnett@hotmail.com|2023-07-08 12:56:26|2024-10-25 08:25:31|1|2024-01-29 11:56:02|Confirmed|1|Cricket|15|749.34|369.04|36|49|11|28|2076.52|471.45
4656433548|Rodney Cook|1973-07-22|51|Male|1220 Henry Square Martinville, VA 73605|Luxembourg|rodneycook@yahoo.com|2023-02-26 12:35:59|2024-11-20 20:16:10|1|2024-05-26 22:02:47|Confirmed|2|Greyhounds|14|775.63|512.24|42|61|17|38|3233.18|1169.97
2505261043|Jessica Weber|1976-11-05|48|Male|Unit 5488 Box 1342 DPO AE 77198|Dominica|jessicaweber@taylor.com|2022-01-21 06:59:41|2022-10-17 15:13:53|1|2022-06-29 01:30:08|Confirmed|1|Horse Racing|9|417.46|171.59|36|44|10|31|2284.62|778.65
6732385120|Darlene Hall|1972-11-12|52|Male|1249 Perez Wall Amyhaven, VT 17002|San Marino|darlenehall@anderson.org|2024-04-12 06:20:17|2024-11-25 21:01:19|1|2024-08-30 09:47:50|Confirmed|1|Greyhounds|10|426.72999999999996|155.09|37|47|9|30|2149.44|779.1800000000001
1012944527|Ricky Callahan|1977-02-06|47|Male|3519 Donna Bridge Apt. 418 Maldonadoshire, WI 26688|Turkey|rickycallahan@stevens-harris.com|2022-09-15 14:38:14|2023-09-07 22:38:04|1|2023-05-06 20:09:12|Confirmed|1|Cricket|8|486.28|-20.890000000000004|35|41|14|26|2084.43|560.3
8399060496|Mark Rose|1994-09-27|30|None of Above|334 Jonathan Trail Suite 895 Lake Brandytown, KY 17942|Tuvalu|markrose@yahoo.com|2023-04-19 12:07:18|2023-06-07 23:55:17|2|2025-01-09 01:11:38|Confirmed|1|Cricket|14|860.09|122.80999999999999|37|55|14|37|3034.26|1243.04
2371686530|Mr. Ronald James|2006-08-24|18|Male|3621 Billy Way Port Nathan, ND 76259|Nauru|mrronaldjames@yahoo.com|2023-12-26 19:28:09|2024-02-25 10:50:43|1|2024-01-01 04:34:24|Confirmed|3|Cricket|10|428.88|369.08|38|49|16|30|2325.71|1141.11
7205276693|Christopher Huffman PhD|1989-09-07|35|Female|1758 Mason Mission Apt. 243 Davidside, WY 14280|Azerbaijan|christopherhuffmanphd@robinson.com|2024-08-27 02:43:55|2024-12-01 21:48:01|1|2024-10-29 23:45:11|Confirmed|2|Horse Racing|11|378.19|144.5|40|49|18|41|2147.94|625.79
3384122349|Joel Wells|1965-02-13|59|Male|USCGC Bradley FPO AE 17103|Gabon|joelwells@yahoo.com|2023-12-19 07:32:37|2024-05-03 10:29:04|1|2024-03-29 13:51:53|Confirmed|1|Cricket|15|637.4300000000001|26.82|37|52|15|35|2321.36|491.23
8824777648|Wendy Ortiz|1951-08-31|73|Male|5292 Carpenter Stravenue Apt. 939 Brownview, FL 48825|Belize|wendyortiz@mccoy-robinson.com|2023-03-10 19:08:13|2023-12-04 19:14:02|1|2024-10-24 10:30:38|Confirmed|2|Horse Racing|10|441.28|209.39|34|39|8|23|1919.46|1063.92
2617578168|Devon Watson|1984-05-09|40|Male|99879 Brooks Key East Roberthaven, OR 44742|India|devonwatson@yahoo.com|2022-09-29 18:34:04|2024-06-08 04:42:10|1|2023-01-13 20:06:20|Confirmed|1|Horse Racing|8|350.96999999999997|-92.67999999999999|32|38|14|22|1739.58|40.269999999999996
3957134016|Madison Ruiz|2004-09-01|20|Male|5373 Gay Vista Apt. 264 West Donald, NH 19129|Latvia|madisonruiz@hotmail.com|2022-06-13 01:52:34|2024-07-09 15:54:11|2|2024-05-18 12:14:15|Confirmed|1|Horse Racing|10|739.08|269.83|30|36|10|27|1852.7|785.63
5325712715|Bradley Dennis|1958-08-10|66|Female|2366 Harris Views Apt. 459 Aliciatown, DC 40478|Bosnia and Herzegovina|bradleydennis@jordan.biz|2023-05-05 03:37:12|2024-12-25 06:53:36|1|2024-03-06 03:33:07|Confirmed|1|Cricket|12|447.87|-70.56|35|47|11|38|2191.44|271.11
0088850591|Stephanie Butler|1969-01-01|56|Female|2307 Valenzuela Meadow Apt. 012 Christophertown, NH 65869|Mayotte|stephaniebutler@daugherty-johnston.com|2023-05-28 21:35:18|2024-01-21 17:15:10|1|2024-04-12 23:51:28|Confirmed|1|Cricket|13|549.89|177.89|35|44|14|33|2462.51|700.62
7941292084|Daniel Ali|1951-05-13|73|Female|415 Davis Hill Rodriguezstad, VA 65831|China|danielali@pope.com|2023-04-24 19:45:11|2023-07-21 04:01:26|1|2023-06-06 14:27:04|Confirmed|2|Basketball|13|785.1|-30.709999999999994|40|44|13|29|2279.59|461.18
4814936994|Lauren Phillips|1967-06-29|57|Male|92928 Ray Walk New Donna, WY 47271|Pitcairn Islands|laurenphillips@yahoo.com|2023-08-03 14:31:34|2024-11-22 07:52:55|1|2024-12-18 00:08:18|Confirmed|1|Horse Racing|16|913.4|-67.49|39|50|20|39|2402.86|486.56
6763186017|Ashley Anderson|1951-05-19|73|Male|686 Mario Stravenue Suite 623 Blackwellstad, KS 84245|Belgium|ashleyanderson@hotmail.com|2024-03-19 05:02:21|2024-06-20 16:06:23|1|2024-09-12 02:53:23|Confirmed|1|Cricket|9|470.77|-21.78|40|40|16|31|2219.85|562.52
3979527891|Christopher Gonzalez|1995-10-16|29|Male|9470 Green Manor North Briannahaven, IA 59349|Korea|christophergonzalez@hotmail.com|2023-06-14 02:34:34|2023-06-15 20:50:53|1|2024-05-17 03:21:42|Confirmed|2|Greyhounds|10|572.93|311.48|39|53|19|39|2566.77|1257.2
